model,wanted,prediction,count
object100_pt_mobilenet_v2_02_72,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_72,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_72,ecouteurs,other,0
object100_pt_mobilenet_v2_02_72,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_72,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_72,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_72,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_72,keycap-puller,other,2
object100_pt_mobilenet_v2_02_72,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_72,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_72,other,ecouteurs,1
object100_pt_mobilenet_v2_02_72,other,keycap-puller,2
object100_pt_mobilenet_v2_02_72,other,other,16
object100_pt_mobilenet_v2_02_72,other,pc-stand,0
object100_pt_mobilenet_v2_02_72,other,porte-mine,0
object100_pt_mobilenet_v2_02_72,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_72,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_72,pc-stand,other,0
object100_pt_mobilenet_v2_02_72,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_72,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_72,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_72,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_72,porte-mine,other,0
object100_pt_mobilenet_v2_02_72,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_72,porte-mine,porte-mine,18
