model,wanted,prediction,count
object100_pt_mobilenet_v2_02_43,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_43,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_43,ecouteurs,other,0
object100_pt_mobilenet_v2_02_43,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_43,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_43,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_43,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_43,keycap-puller,other,1
object100_pt_mobilenet_v2_02_43,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_43,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_43,other,ecouteurs,0
object100_pt_mobilenet_v2_02_43,other,keycap-puller,2
object100_pt_mobilenet_v2_02_43,other,other,17
object100_pt_mobilenet_v2_02_43,other,pc-stand,0
object100_pt_mobilenet_v2_02_43,other,porte-mine,0
object100_pt_mobilenet_v2_02_43,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_43,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_43,pc-stand,other,0
object100_pt_mobilenet_v2_02_43,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_02_43,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_02_43,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_43,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_02_43,porte-mine,other,0
object100_pt_mobilenet_v2_02_43,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_43,porte-mine,porte-mine,17
