model,wanted,prediction,count
object100_pt_mobilenet_v2_01_127,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_127,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_127,ecouteurs,other,0
object100_pt_mobilenet_v2_01_127,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_127,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_127,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_127,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_127,keycap-puller,other,2
object100_pt_mobilenet_v2_01_127,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_127,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_127,other,ecouteurs,0
object100_pt_mobilenet_v2_01_127,other,keycap-puller,1
object100_pt_mobilenet_v2_01_127,other,other,18
object100_pt_mobilenet_v2_01_127,other,pc-stand,0
object100_pt_mobilenet_v2_01_127,other,porte-mine,0
object100_pt_mobilenet_v2_01_127,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_127,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_127,pc-stand,other,0
object100_pt_mobilenet_v2_01_127,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_127,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_127,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_127,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_127,porte-mine,other,0
object100_pt_mobilenet_v2_01_127,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_127,porte-mine,porte-mine,19
