model,wanted,prediction,count
object100_pt_mobilenet_v2_02_234,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_234,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_234,ecouteurs,other,0
object100_pt_mobilenet_v2_02_234,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_234,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_234,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_234,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_234,keycap-puller,other,1
object100_pt_mobilenet_v2_02_234,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_234,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_234,other,ecouteurs,0
object100_pt_mobilenet_v2_02_234,other,keycap-puller,2
object100_pt_mobilenet_v2_02_234,other,other,15
object100_pt_mobilenet_v2_02_234,other,pc-stand,0
object100_pt_mobilenet_v2_02_234,other,porte-mine,2
object100_pt_mobilenet_v2_02_234,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_234,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_234,pc-stand,other,0
object100_pt_mobilenet_v2_02_234,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_234,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_234,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_234,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_234,porte-mine,other,0
object100_pt_mobilenet_v2_02_234,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_234,porte-mine,porte-mine,18
