model,wanted,prediction,count
object100_tf_mobilenet_v2_00_40,ecouteurs,ecouteurs,23
object100_tf_mobilenet_v2_00_40,ecouteurs,keycap-puller,0
object100_tf_mobilenet_v2_00_40,ecouteurs,other,0
object100_tf_mobilenet_v2_00_40,ecouteurs,pc-stand,0
object100_tf_mobilenet_v2_00_40,ecouteurs,porte-mine,0
object100_tf_mobilenet_v2_00_40,keycap-puller,ecouteurs,0
object100_tf_mobilenet_v2_00_40,keycap-puller,keycap-puller,15
object100_tf_mobilenet_v2_00_40,keycap-puller,other,2
object100_tf_mobilenet_v2_00_40,keycap-puller,pc-stand,0
object100_tf_mobilenet_v2_00_40,keycap-puller,porte-mine,5
object100_tf_mobilenet_v2_00_40,other,ecouteurs,0
object100_tf_mobilenet_v2_00_40,other,keycap-puller,0
object100_tf_mobilenet_v2_00_40,other,other,13
object100_tf_mobilenet_v2_00_40,other,pc-stand,0
object100_tf_mobilenet_v2_00_40,other,porte-mine,0
object100_tf_mobilenet_v2_00_40,pc-stand,ecouteurs,0
object100_tf_mobilenet_v2_00_40,pc-stand,keycap-puller,0
object100_tf_mobilenet_v2_00_40,pc-stand,other,0
object100_tf_mobilenet_v2_00_40,pc-stand,pc-stand,16
object100_tf_mobilenet_v2_00_40,pc-stand,porte-mine,0
object100_tf_mobilenet_v2_00_40,porte-mine,ecouteurs,1
object100_tf_mobilenet_v2_00_40,porte-mine,keycap-puller,2
object100_tf_mobilenet_v2_00_40,porte-mine,other,1
object100_tf_mobilenet_v2_00_40,porte-mine,pc-stand,1
object100_tf_mobilenet_v2_00_40,porte-mine,porte-mine,20
