model,wanted,prediction,count
object100_pt_mobilenet_v2_01_131,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_131,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_131,ecouteurs,other,0
object100_pt_mobilenet_v2_01_131,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_131,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_131,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_131,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_01_131,keycap-puller,other,1
object100_pt_mobilenet_v2_01_131,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_131,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_131,other,ecouteurs,0
object100_pt_mobilenet_v2_01_131,other,keycap-puller,1
object100_pt_mobilenet_v2_01_131,other,other,17
object100_pt_mobilenet_v2_01_131,other,pc-stand,0
object100_pt_mobilenet_v2_01_131,other,porte-mine,1
object100_pt_mobilenet_v2_01_131,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_131,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_131,pc-stand,other,0
object100_pt_mobilenet_v2_01_131,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_131,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_131,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_131,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_131,porte-mine,other,0
object100_pt_mobilenet_v2_01_131,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_131,porte-mine,porte-mine,18
