model,wanted,prediction,count
object100_pt_mobilenet_v2_01_281,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_281,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_281,ecouteurs,other,0
object100_pt_mobilenet_v2_01_281,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_281,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_281,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_281,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_281,keycap-puller,other,2
object100_pt_mobilenet_v2_01_281,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_281,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_281,other,ecouteurs,0
object100_pt_mobilenet_v2_01_281,other,keycap-puller,0
object100_pt_mobilenet_v2_01_281,other,other,18
object100_pt_mobilenet_v2_01_281,other,pc-stand,1
object100_pt_mobilenet_v2_01_281,other,porte-mine,0
object100_pt_mobilenet_v2_01_281,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_281,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_281,pc-stand,other,0
object100_pt_mobilenet_v2_01_281,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_281,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_281,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_281,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_281,porte-mine,other,1
object100_pt_mobilenet_v2_01_281,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_281,porte-mine,porte-mine,18
