model,wanted,prediction,count
object100_pt_mobilenet_v2_02_76,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_76,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_76,ecouteurs,other,0
object100_pt_mobilenet_v2_02_76,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_76,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_76,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_76,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_76,keycap-puller,other,1
object100_pt_mobilenet_v2_02_76,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_76,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_76,other,ecouteurs,0
object100_pt_mobilenet_v2_02_76,other,keycap-puller,2
object100_pt_mobilenet_v2_02_76,other,other,17
object100_pt_mobilenet_v2_02_76,other,pc-stand,0
object100_pt_mobilenet_v2_02_76,other,porte-mine,0
object100_pt_mobilenet_v2_02_76,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_76,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_76,pc-stand,other,0
object100_pt_mobilenet_v2_02_76,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_76,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_76,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_76,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_76,porte-mine,other,0
object100_pt_mobilenet_v2_02_76,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_76,porte-mine,porte-mine,19
