model,wanted,prediction,count
object100_pt_mobilenet_v2_01_357,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_357,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_357,ecouteurs,other,0
object100_pt_mobilenet_v2_01_357,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_357,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_357,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_357,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_357,keycap-puller,other,1
object100_pt_mobilenet_v2_01_357,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_357,keycap-puller,porte-mine,6
object100_pt_mobilenet_v2_01_357,other,ecouteurs,0
object100_pt_mobilenet_v2_01_357,other,keycap-puller,2
object100_pt_mobilenet_v2_01_357,other,other,15
object100_pt_mobilenet_v2_01_357,other,pc-stand,0
object100_pt_mobilenet_v2_01_357,other,porte-mine,2
object100_pt_mobilenet_v2_01_357,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_357,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_357,pc-stand,other,0
object100_pt_mobilenet_v2_01_357,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_357,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_357,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_357,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_357,porte-mine,other,0
object100_pt_mobilenet_v2_01_357,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_357,porte-mine,porte-mine,19
