model,wanted,prediction,count
object100_pt_mobilenet_v2_02_173,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_173,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_173,ecouteurs,other,0
object100_pt_mobilenet_v2_02_173,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_173,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_173,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_173,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_173,keycap-puller,other,2
object100_pt_mobilenet_v2_02_173,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_173,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_173,other,ecouteurs,1
object100_pt_mobilenet_v2_02_173,other,keycap-puller,1
object100_pt_mobilenet_v2_02_173,other,other,17
object100_pt_mobilenet_v2_02_173,other,pc-stand,0
object100_pt_mobilenet_v2_02_173,other,porte-mine,0
object100_pt_mobilenet_v2_02_173,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_173,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_173,pc-stand,other,0
object100_pt_mobilenet_v2_02_173,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_173,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_173,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_173,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_173,porte-mine,other,0
object100_pt_mobilenet_v2_02_173,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_173,porte-mine,porte-mine,19
