model,wanted,prediction,count
object100_pt_mobilenet_v2_02_04,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_04,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_04,ecouteurs,other,0
object100_pt_mobilenet_v2_02_04,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_04,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_04,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_04,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_04,keycap-puller,other,1
object100_pt_mobilenet_v2_02_04,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_04,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_04,other,ecouteurs,0
object100_pt_mobilenet_v2_02_04,other,keycap-puller,1
object100_pt_mobilenet_v2_02_04,other,other,18
object100_pt_mobilenet_v2_02_04,other,pc-stand,0
object100_pt_mobilenet_v2_02_04,other,porte-mine,0
object100_pt_mobilenet_v2_02_04,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_02_04,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_04,pc-stand,other,0
object100_pt_mobilenet_v2_02_04,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_04,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_04,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_04,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_04,porte-mine,other,0
object100_pt_mobilenet_v2_02_04,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_04,porte-mine,porte-mine,19
