model,wanted,prediction,count
object100_pt_mobilenet_v2_02_237,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_237,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_237,ecouteurs,other,0
object100_pt_mobilenet_v2_02_237,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_237,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_237,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_237,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_237,keycap-puller,other,1
object100_pt_mobilenet_v2_02_237,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_237,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_237,other,ecouteurs,0
object100_pt_mobilenet_v2_02_237,other,keycap-puller,2
object100_pt_mobilenet_v2_02_237,other,other,16
object100_pt_mobilenet_v2_02_237,other,pc-stand,1
object100_pt_mobilenet_v2_02_237,other,porte-mine,0
object100_pt_mobilenet_v2_02_237,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_237,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_237,pc-stand,other,0
object100_pt_mobilenet_v2_02_237,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_237,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_237,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_237,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_237,porte-mine,other,0
object100_pt_mobilenet_v2_02_237,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_237,porte-mine,porte-mine,19
