model,wanted,prediction,count
object100_pt_mobilenet_v2_02_236,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_236,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_236,ecouteurs,other,0
object100_pt_mobilenet_v2_02_236,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_236,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_236,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_02_236,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_02_236,keycap-puller,other,2
object100_pt_mobilenet_v2_02_236,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_236,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_236,other,ecouteurs,0
object100_pt_mobilenet_v2_02_236,other,keycap-puller,0
object100_pt_mobilenet_v2_02_236,other,other,19
object100_pt_mobilenet_v2_02_236,other,pc-stand,0
object100_pt_mobilenet_v2_02_236,other,porte-mine,0
object100_pt_mobilenet_v2_02_236,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_236,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_236,pc-stand,other,0
object100_pt_mobilenet_v2_02_236,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_236,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_236,porte-mine,ecouteurs,1
object100_pt_mobilenet_v2_02_236,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_236,porte-mine,other,0
object100_pt_mobilenet_v2_02_236,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_236,porte-mine,porte-mine,18
