model,wanted,prediction,count
object100_pt_mobilenet_v2_01_219,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_219,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_219,ecouteurs,other,0
object100_pt_mobilenet_v2_01_219,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_219,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_219,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_219,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_219,keycap-puller,other,3
object100_pt_mobilenet_v2_01_219,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_219,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_219,other,ecouteurs,0
object100_pt_mobilenet_v2_01_219,other,keycap-puller,1
object100_pt_mobilenet_v2_01_219,other,other,17
object100_pt_mobilenet_v2_01_219,other,pc-stand,0
object100_pt_mobilenet_v2_01_219,other,porte-mine,1
object100_pt_mobilenet_v2_01_219,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_219,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_219,pc-stand,other,0
object100_pt_mobilenet_v2_01_219,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_219,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_219,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_219,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_219,porte-mine,other,1
object100_pt_mobilenet_v2_01_219,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_219,porte-mine,porte-mine,17
