model,wanted,prediction,count
object100_pt_mobilenet_v2_01_285,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_285,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_285,ecouteurs,other,0
object100_pt_mobilenet_v2_01_285,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_285,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_285,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_285,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_285,keycap-puller,other,2
object100_pt_mobilenet_v2_01_285,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_285,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_285,other,ecouteurs,0
object100_pt_mobilenet_v2_01_285,other,keycap-puller,1
object100_pt_mobilenet_v2_01_285,other,other,18
object100_pt_mobilenet_v2_01_285,other,pc-stand,0
object100_pt_mobilenet_v2_01_285,other,porte-mine,0
object100_pt_mobilenet_v2_01_285,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_285,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_285,pc-stand,other,0
object100_pt_mobilenet_v2_01_285,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_285,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_285,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_285,porte-mine,keycap-puller,3
object100_pt_mobilenet_v2_01_285,porte-mine,other,0
object100_pt_mobilenet_v2_01_285,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_285,porte-mine,porte-mine,16
