model,wanted,prediction,count
object100_pt_mobilenet_v2_01_110,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_110,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_110,ecouteurs,other,0
object100_pt_mobilenet_v2_01_110,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_110,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_110,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_110,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_110,keycap-puller,other,2
object100_pt_mobilenet_v2_01_110,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_110,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_110,other,ecouteurs,0
object100_pt_mobilenet_v2_01_110,other,keycap-puller,2
object100_pt_mobilenet_v2_01_110,other,other,16
object100_pt_mobilenet_v2_01_110,other,pc-stand,0
object100_pt_mobilenet_v2_01_110,other,porte-mine,1
object100_pt_mobilenet_v2_01_110,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_110,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_110,pc-stand,other,0
object100_pt_mobilenet_v2_01_110,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_110,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_110,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_110,porte-mine,keycap-puller,4
object100_pt_mobilenet_v2_01_110,porte-mine,other,1
object100_pt_mobilenet_v2_01_110,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_110,porte-mine,porte-mine,14
