model,wanted,prediction,count
object100_pt_mobilenet_v2_02_212,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_212,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_212,ecouteurs,other,0
object100_pt_mobilenet_v2_02_212,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_212,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_212,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_212,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_212,keycap-puller,other,2
object100_pt_mobilenet_v2_02_212,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_212,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_212,other,ecouteurs,0
object100_pt_mobilenet_v2_02_212,other,keycap-puller,0
object100_pt_mobilenet_v2_02_212,other,other,18
object100_pt_mobilenet_v2_02_212,other,pc-stand,1
object100_pt_mobilenet_v2_02_212,other,porte-mine,0
object100_pt_mobilenet_v2_02_212,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_212,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_212,pc-stand,other,0
object100_pt_mobilenet_v2_02_212,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_212,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_212,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_212,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_212,porte-mine,other,0
object100_pt_mobilenet_v2_02_212,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_212,porte-mine,porte-mine,19
