model,wanted,prediction,count
object100_pt_mobilenet_v2_01_268,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_268,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_268,ecouteurs,other,0
object100_pt_mobilenet_v2_01_268,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_268,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_268,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_268,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_268,keycap-puller,other,2
object100_pt_mobilenet_v2_01_268,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_268,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_268,other,ecouteurs,0
object100_pt_mobilenet_v2_01_268,other,keycap-puller,2
object100_pt_mobilenet_v2_01_268,other,other,16
object100_pt_mobilenet_v2_01_268,other,pc-stand,0
object100_pt_mobilenet_v2_01_268,other,porte-mine,1
object100_pt_mobilenet_v2_01_268,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_268,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_268,pc-stand,other,0
object100_pt_mobilenet_v2_01_268,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_268,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_268,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_268,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_268,porte-mine,other,0
object100_pt_mobilenet_v2_01_268,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_268,porte-mine,porte-mine,19
