model,wanted,prediction,count
object100_pt_mobilenet_v2_02_111,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_111,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_111,ecouteurs,other,0
object100_pt_mobilenet_v2_02_111,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_111,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_111,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_111,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_111,keycap-puller,other,2
object100_pt_mobilenet_v2_02_111,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_111,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_111,other,ecouteurs,1
object100_pt_mobilenet_v2_02_111,other,keycap-puller,1
object100_pt_mobilenet_v2_02_111,other,other,17
object100_pt_mobilenet_v2_02_111,other,pc-stand,0
object100_pt_mobilenet_v2_02_111,other,porte-mine,0
object100_pt_mobilenet_v2_02_111,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_111,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_111,pc-stand,other,0
object100_pt_mobilenet_v2_02_111,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_111,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_111,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_111,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_111,porte-mine,other,0
object100_pt_mobilenet_v2_02_111,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_111,porte-mine,porte-mine,19
