model,wanted,prediction,count
object100_pt_mobilenet_v2_02_209,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_209,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_209,ecouteurs,other,0
object100_pt_mobilenet_v2_02_209,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_209,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_209,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_209,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_209,keycap-puller,other,1
object100_pt_mobilenet_v2_02_209,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_209,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_02_209,other,ecouteurs,1
object100_pt_mobilenet_v2_02_209,other,keycap-puller,1
object100_pt_mobilenet_v2_02_209,other,other,17
object100_pt_mobilenet_v2_02_209,other,pc-stand,0
object100_pt_mobilenet_v2_02_209,other,porte-mine,0
object100_pt_mobilenet_v2_02_209,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_209,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_209,pc-stand,other,0
object100_pt_mobilenet_v2_02_209,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_209,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_209,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_209,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_209,porte-mine,other,0
object100_pt_mobilenet_v2_02_209,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_209,porte-mine,porte-mine,19
