model,wanted,prediction,count
object100_pt_mobilenet_v2_01_399,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_399,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_399,ecouteurs,other,0
object100_pt_mobilenet_v2_01_399,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_399,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_399,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_399,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_399,keycap-puller,other,1
object100_pt_mobilenet_v2_01_399,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_399,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_399,other,ecouteurs,0
object100_pt_mobilenet_v2_01_399,other,keycap-puller,2
object100_pt_mobilenet_v2_01_399,other,other,16
object100_pt_mobilenet_v2_01_399,other,pc-stand,0
object100_pt_mobilenet_v2_01_399,other,porte-mine,1
object100_pt_mobilenet_v2_01_399,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_399,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_399,pc-stand,other,0
object100_pt_mobilenet_v2_01_399,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_399,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_399,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_399,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_399,porte-mine,other,0
object100_pt_mobilenet_v2_01_399,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_399,porte-mine,porte-mine,19
