model,wanted,prediction,count
object100_pt_mobilenet_v2_01_102,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_102,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_102,ecouteurs,other,0
object100_pt_mobilenet_v2_01_102,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_102,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_102,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_102,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_102,keycap-puller,other,2
object100_pt_mobilenet_v2_01_102,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_102,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_102,other,ecouteurs,0
object100_pt_mobilenet_v2_01_102,other,keycap-puller,1
object100_pt_mobilenet_v2_01_102,other,other,18
object100_pt_mobilenet_v2_01_102,other,pc-stand,0
object100_pt_mobilenet_v2_01_102,other,porte-mine,0
object100_pt_mobilenet_v2_01_102,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_102,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_102,pc-stand,other,0
object100_pt_mobilenet_v2_01_102,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_102,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_102,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_102,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_102,porte-mine,other,0
object100_pt_mobilenet_v2_01_102,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_102,porte-mine,porte-mine,19
