model,wanted,prediction,count
object100_pt_mobilenet_v2_01_394,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_394,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_394,ecouteurs,other,0
object100_pt_mobilenet_v2_01_394,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_394,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_394,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_394,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_394,keycap-puller,other,2
object100_pt_mobilenet_v2_01_394,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_394,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_394,other,ecouteurs,0
object100_pt_mobilenet_v2_01_394,other,keycap-puller,1
object100_pt_mobilenet_v2_01_394,other,other,17
object100_pt_mobilenet_v2_01_394,other,pc-stand,0
object100_pt_mobilenet_v2_01_394,other,porte-mine,1
object100_pt_mobilenet_v2_01_394,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_394,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_394,pc-stand,other,0
object100_pt_mobilenet_v2_01_394,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_394,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_394,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_394,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_394,porte-mine,other,0
object100_pt_mobilenet_v2_01_394,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_394,porte-mine,porte-mine,19
