model,wanted,prediction,count
object100_pt_mobilenet_v2_01_294,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_294,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_294,ecouteurs,other,0
object100_pt_mobilenet_v2_01_294,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_294,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_294,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_294,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_294,keycap-puller,other,2
object100_pt_mobilenet_v2_01_294,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_294,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_294,other,ecouteurs,0
object100_pt_mobilenet_v2_01_294,other,keycap-puller,2
object100_pt_mobilenet_v2_01_294,other,other,16
object100_pt_mobilenet_v2_01_294,other,pc-stand,0
object100_pt_mobilenet_v2_01_294,other,porte-mine,1
object100_pt_mobilenet_v2_01_294,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_294,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_294,pc-stand,other,0
object100_pt_mobilenet_v2_01_294,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_294,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_294,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_294,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_294,porte-mine,other,0
object100_pt_mobilenet_v2_01_294,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_294,porte-mine,porte-mine,19
