model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_mobilenet_v2_00_13,0,0.21859297156333923,2.016400098800659,0.23232322931289673,1.6934998035430908
object100_tf_mobilenet_v2_00_13,1,0.3467336595058441,1.5497913360595703,0.39393940567970276,1.403740644454956
object100_tf_mobilenet_v2_00_13,2,0.5125628113746643,1.2389907836914062,0.5353535413742065,1.1890360116958618
object100_tf_mobilenet_v2_00_13,3,0.5628140568733215,1.1071898937225342,0.6363636255264282,1.0163743495941162
object100_tf_mobilenet_v2_00_13,4,0.6457286477088928,0.9257269501686096,0.7070707082748413,0.8860605359077454
object100_tf_mobilenet_v2_00_13,5,0.69597989320755,0.8118601441383362,0.808080792427063,0.7771540284156799
object100_tf_mobilenet_v2_00_13,6,0.7763819098472595,0.6932874321937561,0.8181818127632141,0.6991547346115112
object100_tf_mobilenet_v2_00_13,7,0.7914572954177856,0.6232951879501343,0.8383838534355164,0.6350100636482239
object100_tf_mobilenet_v2_00_13,8,0.8266331553459167,0.5693801641464233,0.8484848737716675,0.5835543274879456
object100_tf_mobilenet_v2_00_13,9,0.8542713522911072,0.5126079320907593,0.868686854839325,0.5379511713981628
object100_tf_mobilenet_v2_00_13,10,0.8517587780952454,0.4717787504196167,0.8585858345031738,0.5115811228752136
object100_tf_mobilenet_v2_00_13,11,0.8592965006828308,0.4496208131313324,0.8585858345031738,0.4885827600955963
object100_tf_mobilenet_v2_00_13,12,0.8743718862533569,0.4092206060886383,0.8585858345031738,0.46568912267684937
object100_tf_mobilenet_v2_00_13,13,0.8994975090026855,0.3510134220123291,0.8585858345031738,0.44747743010520935
object100_tf_mobilenet_v2_00_13,14,0.8969849348068237,0.345133900642395,0.8585858345031738,0.4270183742046356
object100_tf_mobilenet_v2_00_13,15,0.927135705947876,0.2904050648212433,0.8585858345031738,0.4101010262966156
object100_tf_mobilenet_v2_00_13,16,0.909547746181488,0.30819499492645264,0.8787878751754761,0.4066190719604492
