model,wanted,prediction,count
object100_pt_mobilenet_v2_01_379,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_379,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_379,ecouteurs,other,0
object100_pt_mobilenet_v2_01_379,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_379,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_379,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_379,keycap-puller,keycap-puller,21
object100_pt_mobilenet_v2_01_379,keycap-puller,other,2
object100_pt_mobilenet_v2_01_379,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_379,keycap-puller,porte-mine,6
object100_pt_mobilenet_v2_01_379,other,ecouteurs,1
object100_pt_mobilenet_v2_01_379,other,keycap-puller,1
object100_pt_mobilenet_v2_01_379,other,other,17
object100_pt_mobilenet_v2_01_379,other,pc-stand,0
object100_pt_mobilenet_v2_01_379,other,porte-mine,0
object100_pt_mobilenet_v2_01_379,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_379,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_379,pc-stand,other,0
object100_pt_mobilenet_v2_01_379,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_379,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_379,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_379,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_379,porte-mine,other,0
object100_pt_mobilenet_v2_01_379,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_379,porte-mine,porte-mine,19
