model,wanted,prediction,count
object100_pt_mobilenet_v2_01_267,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_267,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_267,ecouteurs,other,0
object100_pt_mobilenet_v2_01_267,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_267,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_267,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_267,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_01_267,keycap-puller,other,1
object100_pt_mobilenet_v2_01_267,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_267,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_267,other,ecouteurs,0
object100_pt_mobilenet_v2_01_267,other,keycap-puller,2
object100_pt_mobilenet_v2_01_267,other,other,16
object100_pt_mobilenet_v2_01_267,other,pc-stand,0
object100_pt_mobilenet_v2_01_267,other,porte-mine,1
object100_pt_mobilenet_v2_01_267,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_267,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_267,pc-stand,other,0
object100_pt_mobilenet_v2_01_267,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_267,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_267,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_267,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_267,porte-mine,other,0
object100_pt_mobilenet_v2_01_267,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_267,porte-mine,porte-mine,18
