model,wanted,prediction,count
object100_pt_mobilenet_v2_02_85,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_85,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_85,ecouteurs,other,0
object100_pt_mobilenet_v2_02_85,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_85,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_85,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_85,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_85,keycap-puller,other,2
object100_pt_mobilenet_v2_02_85,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_85,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_85,other,ecouteurs,0
object100_pt_mobilenet_v2_02_85,other,keycap-puller,1
object100_pt_mobilenet_v2_02_85,other,other,18
object100_pt_mobilenet_v2_02_85,other,pc-stand,0
object100_pt_mobilenet_v2_02_85,other,porte-mine,0
object100_pt_mobilenet_v2_02_85,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_85,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_85,pc-stand,other,0
object100_pt_mobilenet_v2_02_85,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_85,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_85,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_85,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_85,porte-mine,other,0
object100_pt_mobilenet_v2_02_85,porte-mine,pc-stand,1
object100_pt_mobilenet_v2_02_85,porte-mine,porte-mine,18
