model,wanted,prediction,count
object100_pt_mobilenet_v2_02_139,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_139,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_139,ecouteurs,other,0
object100_pt_mobilenet_v2_02_139,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_139,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_139,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_139,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_139,keycap-puller,other,2
object100_pt_mobilenet_v2_02_139,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_139,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_139,other,ecouteurs,1
object100_pt_mobilenet_v2_02_139,other,keycap-puller,1
object100_pt_mobilenet_v2_02_139,other,other,16
object100_pt_mobilenet_v2_02_139,other,pc-stand,0
object100_pt_mobilenet_v2_02_139,other,porte-mine,1
object100_pt_mobilenet_v2_02_139,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_139,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_139,pc-stand,other,0
object100_pt_mobilenet_v2_02_139,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_139,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_139,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_139,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_139,porte-mine,other,0
object100_pt_mobilenet_v2_02_139,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_139,porte-mine,porte-mine,19
