model,wanted,prediction,count
object100_pt_mobilenet_v2_01_341,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_341,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_341,ecouteurs,other,0
object100_pt_mobilenet_v2_01_341,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_341,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_341,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_341,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_341,keycap-puller,other,2
object100_pt_mobilenet_v2_01_341,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_341,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_341,other,ecouteurs,0
object100_pt_mobilenet_v2_01_341,other,keycap-puller,0
object100_pt_mobilenet_v2_01_341,other,other,19
object100_pt_mobilenet_v2_01_341,other,pc-stand,0
object100_pt_mobilenet_v2_01_341,other,porte-mine,0
object100_pt_mobilenet_v2_01_341,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_341,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_341,pc-stand,other,0
object100_pt_mobilenet_v2_01_341,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_341,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_341,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_341,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_341,porte-mine,other,0
object100_pt_mobilenet_v2_01_341,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_341,porte-mine,porte-mine,19
