model,wanted,prediction,count
object100_pt_mobilenet_v2_01_215,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_215,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_215,ecouteurs,other,0
object100_pt_mobilenet_v2_01_215,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_215,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_215,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_215,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_215,keycap-puller,other,2
object100_pt_mobilenet_v2_01_215,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_215,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_215,other,ecouteurs,0
object100_pt_mobilenet_v2_01_215,other,keycap-puller,2
object100_pt_mobilenet_v2_01_215,other,other,17
object100_pt_mobilenet_v2_01_215,other,pc-stand,0
object100_pt_mobilenet_v2_01_215,other,porte-mine,0
object100_pt_mobilenet_v2_01_215,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_215,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_215,pc-stand,other,0
object100_pt_mobilenet_v2_01_215,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_215,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_215,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_215,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_215,porte-mine,other,0
object100_pt_mobilenet_v2_01_215,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_215,porte-mine,porte-mine,18
