model,wanted,prediction,count
object100_pt_mobilenet_v2_01_321,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_321,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_321,ecouteurs,other,0
object100_pt_mobilenet_v2_01_321,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_321,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_321,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_321,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_321,keycap-puller,other,2
object100_pt_mobilenet_v2_01_321,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_321,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_321,other,ecouteurs,0
object100_pt_mobilenet_v2_01_321,other,keycap-puller,2
object100_pt_mobilenet_v2_01_321,other,other,15
object100_pt_mobilenet_v2_01_321,other,pc-stand,1
object100_pt_mobilenet_v2_01_321,other,porte-mine,1
object100_pt_mobilenet_v2_01_321,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_321,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_321,pc-stand,other,0
object100_pt_mobilenet_v2_01_321,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_321,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_321,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_321,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_321,porte-mine,other,0
object100_pt_mobilenet_v2_01_321,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_321,porte-mine,porte-mine,19
