model,wanted,prediction,count
object100_pt_mobilenet_v2_01_87,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_87,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_87,ecouteurs,other,0
object100_pt_mobilenet_v2_01_87,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_87,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_87,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_87,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_87,keycap-puller,other,2
object100_pt_mobilenet_v2_01_87,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_87,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_87,other,ecouteurs,1
object100_pt_mobilenet_v2_01_87,other,keycap-puller,1
object100_pt_mobilenet_v2_01_87,other,other,15
object100_pt_mobilenet_v2_01_87,other,pc-stand,1
object100_pt_mobilenet_v2_01_87,other,porte-mine,1
object100_pt_mobilenet_v2_01_87,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_87,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_87,pc-stand,other,0
object100_pt_mobilenet_v2_01_87,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_87,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_87,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_87,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_87,porte-mine,other,0
object100_pt_mobilenet_v2_01_87,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_87,porte-mine,porte-mine,19
