model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_efficientnet_b0_00_25,0,0.4170854389667511,1.3878638744354248,0.808080792427063,0.9165478944778442
object100_tf_efficientnet_b0_00_25,1,0.7738693356513977,0.8267465829849243,0.9090909361839294,0.5718154907226562
object100_tf_efficientnet_b0_00_25,2,0.8643215894699097,0.5495678186416626,0.9292929172515869,0.40565574169158936
object100_tf_efficientnet_b0_00_25,3,0.9070351719856262,0.4002906084060669,0.9494949579238892,0.3172435462474823
object100_tf_efficientnet_b0_00_25,4,0.9170854091644287,0.33732596039772034,0.9595959782600403,0.2640143036842346
object100_tf_efficientnet_b0_00_25,5,0.9070351719856262,0.288132905960083,0.9696969985961914,0.23704931139945984
object100_tf_efficientnet_b0_00_25,6,0.947236180305481,0.23156024515628815,0.9696969985961914,0.21861524879932404
object100_tf_efficientnet_b0_00_25,7,0.9673366546630859,0.18034617602825165,0.9696969985961914,0.20491968095302582
object100_tf_efficientnet_b0_00_25,8,0.9321607947349548,0.21017241477966309,0.9797979593276978,0.19565412402153015
object100_tf_efficientnet_b0_00_25,9,0.9648241400718689,0.17195215821266174,0.9595959782600403,0.20051634311676025
object100_tf_efficientnet_b0_00_25,10,0.9698492288589478,0.1412544548511505,0.9797979593276978,0.18885886669158936
object100_tf_efficientnet_b0_00_25,11,0.9723618030548096,0.1205313429236412,0.9797979593276978,0.18534773588180542
object100_tf_efficientnet_b0_00_25,12,0.9673366546630859,0.14205285906791687,0.9696969985961914,0.1903948187828064
object100_tf_efficientnet_b0_00_25,13,0.9698492288589478,0.11459403485059738,0.9595959782600403,0.18600279092788696
object100_tf_efficientnet_b0_00_25,14,0.9723618030548096,0.12122274935245514,0.9494949579238892,0.1886294186115265
object100_tf_efficientnet_b0_00_25,15,0.9698492288589478,0.10758223384618759,0.9595959782600403,0.207427516579628
object100_tf_efficientnet_b0_00_25,16,0.9547738432884216,0.11238373070955276,0.939393937587738,0.19888462126255035
object100_tf_efficientnet_b0_00_25,17,0.9723618030548096,0.10090325772762299,0.9494949579238892,0.19221296906471252
object100_tf_efficientnet_b0_00_25,18,0.9874371886253357,0.07884430885314941,0.939393937587738,0.19198423624038696
object100_tf_efficientnet_b0_00_25,19,0.9698492288589478,0.09210275858640671,0.9494949579238892,0.19111111760139465
object100_tf_efficientnet_b0_00_25,20,0.979899525642395,0.06895963847637177,0.939393937587738,0.19026179611682892
object100_tf_efficientnet_b0_00_25,21,0.9824120402336121,0.07946542650461197,0.939393937587738,0.18804781138896942
object100_tf_efficientnet_b0_00_25,22,0.9723618030548096,0.11956948786973953,0.939393937587738,0.1952759474515915
object100_tf_efficientnet_b0_00_25,23,0.9824120402336121,0.06881837546825409,0.9494949579238892,0.18876942992210388
object100_tf_efficientnet_b0_00_25,24,0.9773869514465332,0.06511280685663223,0.9494949579238892,0.19773094356060028
object100_tf_efficientnet_b0_00_25,25,0.979899525642395,0.05910396948456764,0.9595959782600403,0.1891103833913803
object100_tf_efficientnet_b0_00_25,26,0.9899497628211975,0.04036585986614227,0.939393937587738,0.20387700200080872
object100_tf_efficientnet_b0_00_25,27,0.9899497628211975,0.0398055836558342,0.9595959782600403,0.20260122418403625
object100_tf_efficientnet_b0_00_25,28,0.9949748516082764,0.02581612952053547,0.9595959782600403,0.19187895953655243
object100_tf_efficientnet_b0_00_25,29,0.9899497628211975,0.026163769885897636,0.9595959782600403,0.1957164704799652
object100_tf_efficientnet_b0_00_25,30,0.9949748516082764,0.0264716986566782,0.9595959782600403,0.19545654952526093
object100_tf_efficientnet_b0_00_25,31,0.9949748516082764,0.02105308137834072,0.9595959782600403,0.19492986798286438
object100_tf_efficientnet_b0_00_25,32,0.9974874258041382,0.020289503037929535,0.9595959782600403,0.1949378252029419
object100_tf_efficientnet_b0_00_25,33,0.9949748516082764,0.018548283725976944,0.9595959782600403,0.18955886363983154
