model,wanted,prediction,count
object100_pt_mobilenet_v2_02_240,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_240,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_240,ecouteurs,other,0
object100_pt_mobilenet_v2_02_240,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_240,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_240,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_240,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_240,keycap-puller,other,2
object100_pt_mobilenet_v2_02_240,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_240,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_240,other,ecouteurs,0
object100_pt_mobilenet_v2_02_240,other,keycap-puller,2
object100_pt_mobilenet_v2_02_240,other,other,17
object100_pt_mobilenet_v2_02_240,other,pc-stand,0
object100_pt_mobilenet_v2_02_240,other,porte-mine,0
object100_pt_mobilenet_v2_02_240,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_240,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_240,pc-stand,other,0
object100_pt_mobilenet_v2_02_240,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_240,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_240,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_240,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_240,porte-mine,other,0
object100_pt_mobilenet_v2_02_240,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_240,porte-mine,porte-mine,19
