model,wanted,prediction,count
object100_pt_mobilenet_v2_01_405,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_405,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_405,ecouteurs,other,0
object100_pt_mobilenet_v2_01_405,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_405,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_405,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_405,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_405,keycap-puller,other,1
object100_pt_mobilenet_v2_01_405,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_405,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_405,other,ecouteurs,1
object100_pt_mobilenet_v2_01_405,other,keycap-puller,2
object100_pt_mobilenet_v2_01_405,other,other,13
object100_pt_mobilenet_v2_01_405,other,pc-stand,1
object100_pt_mobilenet_v2_01_405,other,porte-mine,2
object100_pt_mobilenet_v2_01_405,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_405,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_405,pc-stand,other,0
object100_pt_mobilenet_v2_01_405,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_405,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_405,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_405,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_405,porte-mine,other,0
object100_pt_mobilenet_v2_01_405,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_405,porte-mine,porte-mine,19
