model,wanted,prediction,count
object100_pt_mobilenet_v2_01_275,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_275,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_275,ecouteurs,other,0
object100_pt_mobilenet_v2_01_275,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_275,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_275,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_275,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_275,keycap-puller,other,2
object100_pt_mobilenet_v2_01_275,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_275,keycap-puller,porte-mine,7
object100_pt_mobilenet_v2_01_275,other,ecouteurs,0
object100_pt_mobilenet_v2_01_275,other,keycap-puller,1
object100_pt_mobilenet_v2_01_275,other,other,18
object100_pt_mobilenet_v2_01_275,other,pc-stand,0
object100_pt_mobilenet_v2_01_275,other,porte-mine,0
object100_pt_mobilenet_v2_01_275,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_275,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_275,pc-stand,other,0
object100_pt_mobilenet_v2_01_275,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_275,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_275,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_275,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_275,porte-mine,other,0
object100_pt_mobilenet_v2_01_275,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_275,porte-mine,porte-mine,19
