model,wanted,prediction,count
object100_pt_mobilenet_v2_01_320,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_320,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_320,ecouteurs,other,0
object100_pt_mobilenet_v2_01_320,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_320,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_320,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_320,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_320,keycap-puller,other,2
object100_pt_mobilenet_v2_01_320,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_320,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_320,other,ecouteurs,0
object100_pt_mobilenet_v2_01_320,other,keycap-puller,2
object100_pt_mobilenet_v2_01_320,other,other,15
object100_pt_mobilenet_v2_01_320,other,pc-stand,1
object100_pt_mobilenet_v2_01_320,other,porte-mine,1
object100_pt_mobilenet_v2_01_320,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_320,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_320,pc-stand,other,0
object100_pt_mobilenet_v2_01_320,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_320,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_320,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_320,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_320,porte-mine,other,0
object100_pt_mobilenet_v2_01_320,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_320,porte-mine,porte-mine,18
