model,wanted,prediction,count
object100_pt_mobilenet_v2_02_194,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_194,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_194,ecouteurs,other,0
object100_pt_mobilenet_v2_02_194,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_194,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_194,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_194,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_194,keycap-puller,other,3
object100_pt_mobilenet_v2_02_194,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_194,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_194,other,ecouteurs,0
object100_pt_mobilenet_v2_02_194,other,keycap-puller,1
object100_pt_mobilenet_v2_02_194,other,other,18
object100_pt_mobilenet_v2_02_194,other,pc-stand,0
object100_pt_mobilenet_v2_02_194,other,porte-mine,0
object100_pt_mobilenet_v2_02_194,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_194,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_194,pc-stand,other,0
object100_pt_mobilenet_v2_02_194,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_194,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_194,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_194,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_194,porte-mine,other,0
object100_pt_mobilenet_v2_02_194,porte-mine,pc-stand,1
object100_pt_mobilenet_v2_02_194,porte-mine,porte-mine,18
