model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_efficientnet_b0_00_20,0,0.4673366844654083,1.3386846780776978,0.8787878751754761,0.8065997958183289
object100_tf_efficientnet_b0_00_20,1,0.8241205811500549,0.7431731224060059,0.939393937587738,0.48015448451042175
object100_tf_efficientnet_b0_00_20,2,0.8492462038993835,0.5012422800064087,0.9595959782600403,0.34159165620803833
object100_tf_efficientnet_b0_00_20,3,0.909547746181488,0.360310822725296,0.9494949579238892,0.2734527587890625
object100_tf_efficientnet_b0_00_20,4,0.9246231317520142,0.2991824746131897,0.9494949579238892,0.24248206615447998
object100_tf_efficientnet_b0_00_20,5,0.929648220539093,0.25320178270339966,0.9494949579238892,0.22193309664726257
object100_tf_efficientnet_b0_00_20,6,0.9396985173225403,0.21943633258342743,0.9494949579238892,0.20614486932754517
object100_tf_efficientnet_b0_00_20,7,0.9547738432884216,0.19297058880329132,0.9595959782600403,0.19982284307479858
object100_tf_efficientnet_b0_00_20,8,0.9623115658760071,0.1604606658220291,0.9595959782600403,0.1986660659313202
object100_tf_efficientnet_b0_00_20,9,0.9723618030548096,0.146030455827713,0.9595959782600403,0.19681484997272491
object100_tf_efficientnet_b0_00_20,10,0.9773869514465332,0.12994202971458435,0.9595959782600403,0.19735874235630035
object100_tf_efficientnet_b0_00_20,11,0.9673366546630859,0.13818712532520294,0.9595959782600403,0.19106246531009674
object100_tf_efficientnet_b0_00_20,12,0.9597989916801453,0.13544008135795593,0.9595959782600403,0.19433030486106873
object100_tf_efficientnet_b0_00_20,13,0.9773869514465332,0.10322568565607071,0.9595959782600403,0.19157934188842773
object100_tf_efficientnet_b0_00_20,14,0.9748743772506714,0.10045620799064636,0.9494949579238892,0.18690626323223114
object100_tf_efficientnet_b0_00_20,15,0.9673366546630859,0.11517927050590515,0.9494949579238892,0.19248974323272705
object100_tf_efficientnet_b0_00_20,16,0.9698492288589478,0.10542532801628113,0.9595959782600403,0.18292202055454254
object100_tf_efficientnet_b0_00_20,17,0.979899525642395,0.07553540915250778,0.9494949579238892,0.1873442530632019
object100_tf_efficientnet_b0_00_20,18,0.9698492288589478,0.09687404334545135,0.9595959782600403,0.19588495790958405
object100_tf_efficientnet_b0_00_20,19,0.979899525642395,0.08445104211568832,0.939393937587738,0.21362414956092834
object100_tf_efficientnet_b0_00_20,20,0.9849246144294739,0.07022152096033096,0.9494949579238892,0.19822384417057037
object100_tf_efficientnet_b0_00_20,21,0.9849246144294739,0.06668474525213242,0.9595959782600403,0.19410793483257294
object100_tf_efficientnet_b0_00_20,22,0.9974874258041382,0.05467601120471954,0.9696969985961914,0.19577354192733765
object100_tf_efficientnet_b0_00_20,23,0.9899497628211975,0.0481867678463459,0.939393937587738,0.20213548839092255
object100_tf_efficientnet_b0_00_20,24,0.9924623370170593,0.0562528520822525,0.939393937587738,0.2128804326057434
object100_tf_efficientnet_b0_00_20,25,0.9874371886253357,0.050175029784440994,0.939393937587738,0.22154904901981354
object100_tf_efficientnet_b0_00_20,26,0.9824120402336121,0.06072744354605675,0.9494949579238892,0.20311079919338226
object100_tf_efficientnet_b0_00_20,27,0.9698492288589478,0.08903267979621887,0.9494949579238892,0.1970372200012207
object100_tf_efficientnet_b0_00_20,28,0.9924623370170593,0.04667813703417778,0.9494949579238892,0.18900218605995178
object100_tf_efficientnet_b0_00_20,29,0.9924623370170593,0.039271093904972076,0.9494949579238892,0.20609025657176971
object100_tf_efficientnet_b0_00_20,30,0.9924623370170593,0.03099321760237217,0.9595959782600403,0.22872400283813477
object100_tf_efficientnet_b0_00_20,31,0.9773869514465332,0.054929498583078384,0.9595959782600403,0.22516518831253052
object100_tf_efficientnet_b0_00_20,32,0.9899497628211975,0.03917425125837326,0.939393937587738,0.22463254630565643
object100_tf_efficientnet_b0_00_20,33,1.0,0.015682827681303024,0.9696969985961914,0.2192535400390625
object100_tf_efficientnet_b0_00_20,34,0.9949748516082764,0.0204789862036705,0.9494949579238892,0.21928387880325317
object100_tf_efficientnet_b0_00_20,35,0.9974874258041382,0.016080737113952637,0.9494949579238892,0.2004803866147995
object100_tf_efficientnet_b0_00_20,36,0.9974874258041382,0.009673147462308407,0.9595959782600403,0.2054535448551178
object100_tf_efficientnet_b0_00_20,37,0.9949748516082764,0.018173838034272194,0.9696969985961914,0.19867312908172607
object100_tf_efficientnet_b0_00_20,38,1.0,0.008900141343474388,0.9494949579238892,0.22711646556854248
