model,wanted,prediction,count
object100_pt_mobilenet_v2_01_124,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_124,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_124,ecouteurs,other,0
object100_pt_mobilenet_v2_01_124,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_124,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_124,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_124,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_124,keycap-puller,other,2
object100_pt_mobilenet_v2_01_124,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_124,keycap-puller,porte-mine,6
object100_pt_mobilenet_v2_01_124,other,ecouteurs,0
object100_pt_mobilenet_v2_01_124,other,keycap-puller,1
object100_pt_mobilenet_v2_01_124,other,other,17
object100_pt_mobilenet_v2_01_124,other,pc-stand,0
object100_pt_mobilenet_v2_01_124,other,porte-mine,1
object100_pt_mobilenet_v2_01_124,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_124,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_124,pc-stand,other,0
object100_pt_mobilenet_v2_01_124,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_124,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_124,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_124,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_124,porte-mine,other,0
object100_pt_mobilenet_v2_01_124,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_124,porte-mine,porte-mine,19
