model,wanted,prediction,count
object100_pt_mobilenet_v2_01_403,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_403,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_403,ecouteurs,other,0
object100_pt_mobilenet_v2_01_403,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_403,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_403,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_403,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_403,keycap-puller,other,1
object100_pt_mobilenet_v2_01_403,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_403,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_403,other,ecouteurs,0
object100_pt_mobilenet_v2_01_403,other,keycap-puller,2
object100_pt_mobilenet_v2_01_403,other,other,15
object100_pt_mobilenet_v2_01_403,other,pc-stand,2
object100_pt_mobilenet_v2_01_403,other,porte-mine,0
object100_pt_mobilenet_v2_01_403,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_403,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_403,pc-stand,other,0
object100_pt_mobilenet_v2_01_403,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_403,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_403,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_403,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_403,porte-mine,other,0
object100_pt_mobilenet_v2_01_403,porte-mine,pc-stand,2
object100_pt_mobilenet_v2_01_403,porte-mine,porte-mine,16
