model,wanted,prediction,count
object100_pt_mobilenet_v2_02_184,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_184,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_184,ecouteurs,other,0
object100_pt_mobilenet_v2_02_184,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_184,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_184,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_184,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_184,keycap-puller,other,1
object100_pt_mobilenet_v2_02_184,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_184,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_184,other,ecouteurs,0
object100_pt_mobilenet_v2_02_184,other,keycap-puller,0
object100_pt_mobilenet_v2_02_184,other,other,19
object100_pt_mobilenet_v2_02_184,other,pc-stand,0
object100_pt_mobilenet_v2_02_184,other,porte-mine,0
object100_pt_mobilenet_v2_02_184,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_184,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_184,pc-stand,other,0
object100_pt_mobilenet_v2_02_184,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_184,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_184,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_184,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_184,porte-mine,other,0
object100_pt_mobilenet_v2_02_184,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_184,porte-mine,porte-mine,18
