model,wanted,prediction,count
object100_pt_mobilenet_v2_02_156,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_156,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_156,ecouteurs,other,0
object100_pt_mobilenet_v2_02_156,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_156,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_156,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_156,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_156,keycap-puller,other,2
object100_pt_mobilenet_v2_02_156,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_156,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_156,other,ecouteurs,0
object100_pt_mobilenet_v2_02_156,other,keycap-puller,0
object100_pt_mobilenet_v2_02_156,other,other,19
object100_pt_mobilenet_v2_02_156,other,pc-stand,0
object100_pt_mobilenet_v2_02_156,other,porte-mine,0
object100_pt_mobilenet_v2_02_156,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_156,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_156,pc-stand,other,0
object100_pt_mobilenet_v2_02_156,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_156,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_156,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_156,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_156,porte-mine,other,1
object100_pt_mobilenet_v2_02_156,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_156,porte-mine,porte-mine,18
