model,wanted,prediction,count
object100_pt_mobilenet_v2_01_402,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_402,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_402,ecouteurs,other,0
object100_pt_mobilenet_v2_01_402,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_402,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_402,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_402,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_402,keycap-puller,other,1
object100_pt_mobilenet_v2_01_402,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_402,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_402,other,ecouteurs,1
object100_pt_mobilenet_v2_01_402,other,keycap-puller,2
object100_pt_mobilenet_v2_01_402,other,other,13
object100_pt_mobilenet_v2_01_402,other,pc-stand,1
object100_pt_mobilenet_v2_01_402,other,porte-mine,2
object100_pt_mobilenet_v2_01_402,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_402,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_402,pc-stand,other,0
object100_pt_mobilenet_v2_01_402,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_402,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_402,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_402,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_402,porte-mine,other,0
object100_pt_mobilenet_v2_01_402,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_402,porte-mine,porte-mine,19
