model,wanted,prediction,count
object100_pt_mobilenet_v2_02_123,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_123,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_123,ecouteurs,other,0
object100_pt_mobilenet_v2_02_123,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_123,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_123,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_123,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_123,keycap-puller,other,1
object100_pt_mobilenet_v2_02_123,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_123,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_123,other,ecouteurs,1
object100_pt_mobilenet_v2_02_123,other,keycap-puller,1
object100_pt_mobilenet_v2_02_123,other,other,17
object100_pt_mobilenet_v2_02_123,other,pc-stand,0
object100_pt_mobilenet_v2_02_123,other,porte-mine,0
object100_pt_mobilenet_v2_02_123,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_123,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_123,pc-stand,other,0
object100_pt_mobilenet_v2_02_123,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_123,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_123,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_123,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_123,porte-mine,other,0
object100_pt_mobilenet_v2_02_123,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_123,porte-mine,porte-mine,19
