model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_mobilenet_v2_00_23,0,0.5929648280143738,0.9977637529373169,0.808080792427063,0.52422034740448
object100_tf_mobilenet_v2_00_23,1,0.8341708779335022,0.4359927177429199,0.8484848737716675,0.5028722882270813
object100_tf_mobilenet_v2_00_23,2,0.8919597864151001,0.34684044122695923,0.8787878751754761,0.4260751008987427
object100_tf_mobilenet_v2_00_23,3,0.8894472122192383,0.27621376514434814,0.8787878751754761,0.37584424018859863
object100_tf_mobilenet_v2_00_23,4,0.9045225977897644,0.2336754947900772,0.8989899158477783,0.3471169173717499
object100_tf_mobilenet_v2_00_23,5,0.927135705947876,0.19486479461193085,0.9191918969154358,0.3260091245174408
object100_tf_mobilenet_v2_00_23,6,0.9195979833602905,0.16812682151794434,0.9292929172515869,0.36566197872161865
object100_tf_mobilenet_v2_00_23,7,0.9346733689308167,0.15087339282035828,0.9191918969154358,0.3560730814933777
object100_tf_mobilenet_v2_00_23,8,0.9547738432884216,0.15603964030742645,0.8989899158477783,0.34994062781333923
object100_tf_mobilenet_v2_00_23,9,0.9497487545013428,0.17325952649116516,0.8888888955116272,0.3441809117794037
object100_tf_mobilenet_v2_00_23,10,0.947236180305481,0.1473693549633026,0.9191918969154358,0.37069857120513916
