model,wanted,prediction,count
object100_pt_mobilenet_v2_02_148,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_148,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_148,ecouteurs,other,0
object100_pt_mobilenet_v2_02_148,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_148,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_148,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_02_148,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_148,keycap-puller,other,1
object100_pt_mobilenet_v2_02_148,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_148,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_148,other,ecouteurs,0
object100_pt_mobilenet_v2_02_148,other,keycap-puller,1
object100_pt_mobilenet_v2_02_148,other,other,18
object100_pt_mobilenet_v2_02_148,other,pc-stand,0
object100_pt_mobilenet_v2_02_148,other,porte-mine,0
object100_pt_mobilenet_v2_02_148,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_02_148,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_148,pc-stand,other,0
object100_pt_mobilenet_v2_02_148,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_148,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_148,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_148,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_148,porte-mine,other,0
object100_pt_mobilenet_v2_02_148,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_148,porte-mine,porte-mine,19
