model,wanted,prediction,count
object100_pt_mobilenet_v2_01_362,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_362,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_362,ecouteurs,other,0
object100_pt_mobilenet_v2_01_362,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_362,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_362,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_362,keycap-puller,keycap-puller,21
object100_pt_mobilenet_v2_01_362,keycap-puller,other,1
object100_pt_mobilenet_v2_01_362,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_362,keycap-puller,porte-mine,7
object100_pt_mobilenet_v2_01_362,other,ecouteurs,0
object100_pt_mobilenet_v2_01_362,other,keycap-puller,2
object100_pt_mobilenet_v2_01_362,other,other,16
object100_pt_mobilenet_v2_01_362,other,pc-stand,0
object100_pt_mobilenet_v2_01_362,other,porte-mine,1
object100_pt_mobilenet_v2_01_362,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_362,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_362,pc-stand,other,0
object100_pt_mobilenet_v2_01_362,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_362,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_362,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_362,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_362,porte-mine,other,0
object100_pt_mobilenet_v2_01_362,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_362,porte-mine,porte-mine,19
