model,wanted,prediction,count
object100_pt_mobilenet_v2_02_109,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_109,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_109,ecouteurs,other,0
object100_pt_mobilenet_v2_02_109,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_109,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_109,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_109,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_02_109,keycap-puller,other,1
object100_pt_mobilenet_v2_02_109,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_109,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_02_109,other,ecouteurs,0
object100_pt_mobilenet_v2_02_109,other,keycap-puller,1
object100_pt_mobilenet_v2_02_109,other,other,18
object100_pt_mobilenet_v2_02_109,other,pc-stand,0
object100_pt_mobilenet_v2_02_109,other,porte-mine,0
object100_pt_mobilenet_v2_02_109,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_109,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_109,pc-stand,other,0
object100_pt_mobilenet_v2_02_109,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_109,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_109,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_109,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_109,porte-mine,other,0
object100_pt_mobilenet_v2_02_109,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_109,porte-mine,porte-mine,19
