model,wanted,prediction,count
object100_pt_mobilenet_v2_01_217,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_217,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_217,ecouteurs,other,0
object100_pt_mobilenet_v2_01_217,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_217,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_217,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_217,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_217,keycap-puller,other,1
object100_pt_mobilenet_v2_01_217,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_217,keycap-puller,porte-mine,6
object100_pt_mobilenet_v2_01_217,other,ecouteurs,0
object100_pt_mobilenet_v2_01_217,other,keycap-puller,2
object100_pt_mobilenet_v2_01_217,other,other,16
object100_pt_mobilenet_v2_01_217,other,pc-stand,0
object100_pt_mobilenet_v2_01_217,other,porte-mine,1
object100_pt_mobilenet_v2_01_217,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_217,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_217,pc-stand,other,0
object100_pt_mobilenet_v2_01_217,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_217,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_217,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_217,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_217,porte-mine,other,0
object100_pt_mobilenet_v2_01_217,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_217,porte-mine,porte-mine,19
