model,wanted,prediction,count
object100_pt_mobilenet_v2_01_216,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_216,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_216,ecouteurs,other,0
object100_pt_mobilenet_v2_01_216,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_216,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_216,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_216,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_01_216,keycap-puller,other,1
object100_pt_mobilenet_v2_01_216,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_216,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_216,other,ecouteurs,0
object100_pt_mobilenet_v2_01_216,other,keycap-puller,2
object100_pt_mobilenet_v2_01_216,other,other,16
object100_pt_mobilenet_v2_01_216,other,pc-stand,0
object100_pt_mobilenet_v2_01_216,other,porte-mine,1
object100_pt_mobilenet_v2_01_216,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_216,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_216,pc-stand,other,0
object100_pt_mobilenet_v2_01_216,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_216,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_216,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_216,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_216,porte-mine,other,0
object100_pt_mobilenet_v2_01_216,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_216,porte-mine,porte-mine,18
