model,wanted,prediction,count
object100_pt_mobilenet_v2_01_262,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_262,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_262,ecouteurs,other,0
object100_pt_mobilenet_v2_01_262,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_262,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_262,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_262,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_262,keycap-puller,other,3
object100_pt_mobilenet_v2_01_262,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_262,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_262,other,ecouteurs,0
object100_pt_mobilenet_v2_01_262,other,keycap-puller,1
object100_pt_mobilenet_v2_01_262,other,other,16
object100_pt_mobilenet_v2_01_262,other,pc-stand,0
object100_pt_mobilenet_v2_01_262,other,porte-mine,2
object100_pt_mobilenet_v2_01_262,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_262,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_262,pc-stand,other,0
object100_pt_mobilenet_v2_01_262,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_262,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_262,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_262,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_262,porte-mine,other,0
object100_pt_mobilenet_v2_01_262,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_262,porte-mine,porte-mine,19
