model,wanted,prediction,count
object100_pt_mobilenet_v2_01_256,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_256,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_256,ecouteurs,other,0
object100_pt_mobilenet_v2_01_256,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_256,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_256,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_256,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_256,keycap-puller,other,2
object100_pt_mobilenet_v2_01_256,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_256,keycap-puller,porte-mine,6
object100_pt_mobilenet_v2_01_256,other,ecouteurs,0
object100_pt_mobilenet_v2_01_256,other,keycap-puller,1
object100_pt_mobilenet_v2_01_256,other,other,17
object100_pt_mobilenet_v2_01_256,other,pc-stand,0
object100_pt_mobilenet_v2_01_256,other,porte-mine,1
object100_pt_mobilenet_v2_01_256,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_256,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_256,pc-stand,other,0
object100_pt_mobilenet_v2_01_256,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_256,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_256,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_256,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_256,porte-mine,other,0
object100_pt_mobilenet_v2_01_256,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_256,porte-mine,porte-mine,19
