model,wanted,prediction,count
object100_pt_mobilenet_v2_01_195,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_195,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_195,ecouteurs,other,0
object100_pt_mobilenet_v2_01_195,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_195,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_195,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_195,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_195,keycap-puller,other,1
object100_pt_mobilenet_v2_01_195,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_195,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_195,other,ecouteurs,0
object100_pt_mobilenet_v2_01_195,other,keycap-puller,1
object100_pt_mobilenet_v2_01_195,other,other,17
object100_pt_mobilenet_v2_01_195,other,pc-stand,0
object100_pt_mobilenet_v2_01_195,other,porte-mine,1
object100_pt_mobilenet_v2_01_195,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_195,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_195,pc-stand,other,0
object100_pt_mobilenet_v2_01_195,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_195,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_195,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_195,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_195,porte-mine,other,0
object100_pt_mobilenet_v2_01_195,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_195,porte-mine,porte-mine,19
