model,wanted,prediction,count
object100_pt_mobilenet_v2_02_208,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_208,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_208,ecouteurs,other,0
object100_pt_mobilenet_v2_02_208,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_208,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_208,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_208,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_208,keycap-puller,other,1
object100_pt_mobilenet_v2_02_208,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_208,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_208,other,ecouteurs,1
object100_pt_mobilenet_v2_02_208,other,keycap-puller,1
object100_pt_mobilenet_v2_02_208,other,other,16
object100_pt_mobilenet_v2_02_208,other,pc-stand,0
object100_pt_mobilenet_v2_02_208,other,porte-mine,1
object100_pt_mobilenet_v2_02_208,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_208,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_208,pc-stand,other,0
object100_pt_mobilenet_v2_02_208,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_208,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_208,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_208,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_208,porte-mine,other,0
object100_pt_mobilenet_v2_02_208,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_208,porte-mine,porte-mine,18
