model,wanted,prediction,count
object100_pt_mobilenet_v2_01_106,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_106,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_106,ecouteurs,other,0
object100_pt_mobilenet_v2_01_106,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_106,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_106,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_106,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_106,keycap-puller,other,2
object100_pt_mobilenet_v2_01_106,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_106,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_106,other,ecouteurs,0
object100_pt_mobilenet_v2_01_106,other,keycap-puller,1
object100_pt_mobilenet_v2_01_106,other,other,18
object100_pt_mobilenet_v2_01_106,other,pc-stand,0
object100_pt_mobilenet_v2_01_106,other,porte-mine,0
object100_pt_mobilenet_v2_01_106,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_106,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_106,pc-stand,other,0
object100_pt_mobilenet_v2_01_106,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_106,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_106,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_106,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_106,porte-mine,other,0
object100_pt_mobilenet_v2_01_106,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_106,porte-mine,porte-mine,19
