model,wanted,prediction,count
object100_pt_mobilenet_v2_01_214,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_214,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_214,ecouteurs,other,0
object100_pt_mobilenet_v2_01_214,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_214,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_214,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_214,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_214,keycap-puller,other,2
object100_pt_mobilenet_v2_01_214,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_214,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_214,other,ecouteurs,0
object100_pt_mobilenet_v2_01_214,other,keycap-puller,1
object100_pt_mobilenet_v2_01_214,other,other,15
object100_pt_mobilenet_v2_01_214,other,pc-stand,0
object100_pt_mobilenet_v2_01_214,other,porte-mine,3
object100_pt_mobilenet_v2_01_214,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_214,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_214,pc-stand,other,0
object100_pt_mobilenet_v2_01_214,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_214,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_214,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_214,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_214,porte-mine,other,0
object100_pt_mobilenet_v2_01_214,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_214,porte-mine,porte-mine,19
