model,wanted,prediction,count
object100_pt_mobilenet_v2_02_214,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_214,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_214,ecouteurs,other,0
object100_pt_mobilenet_v2_02_214,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_214,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_214,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_214,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_214,keycap-puller,other,1
object100_pt_mobilenet_v2_02_214,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_214,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_214,other,ecouteurs,0
object100_pt_mobilenet_v2_02_214,other,keycap-puller,2
object100_pt_mobilenet_v2_02_214,other,other,16
object100_pt_mobilenet_v2_02_214,other,pc-stand,0
object100_pt_mobilenet_v2_02_214,other,porte-mine,1
object100_pt_mobilenet_v2_02_214,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_214,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_214,pc-stand,other,0
object100_pt_mobilenet_v2_02_214,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_214,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_214,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_214,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_214,porte-mine,other,0
object100_pt_mobilenet_v2_02_214,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_214,porte-mine,porte-mine,19
