model,wanted,prediction,count
object100_pt_mobilenet_v2_01_349,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_349,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_349,ecouteurs,other,0
object100_pt_mobilenet_v2_01_349,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_349,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_349,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_349,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_349,keycap-puller,other,3
object100_pt_mobilenet_v2_01_349,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_349,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_349,other,ecouteurs,0
object100_pt_mobilenet_v2_01_349,other,keycap-puller,1
object100_pt_mobilenet_v2_01_349,other,other,16
object100_pt_mobilenet_v2_01_349,other,pc-stand,1
object100_pt_mobilenet_v2_01_349,other,porte-mine,1
object100_pt_mobilenet_v2_01_349,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_349,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_349,pc-stand,other,0
object100_pt_mobilenet_v2_01_349,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_349,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_349,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_349,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_349,porte-mine,other,0
object100_pt_mobilenet_v2_01_349,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_349,porte-mine,porte-mine,19
