model,wanted,prediction,count
object100_pt_mobilenet_v2_01_411,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_411,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_411,ecouteurs,other,0
object100_pt_mobilenet_v2_01_411,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_411,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_411,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_411,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_411,keycap-puller,other,1
object100_pt_mobilenet_v2_01_411,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_411,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_411,other,ecouteurs,0
object100_pt_mobilenet_v2_01_411,other,keycap-puller,2
object100_pt_mobilenet_v2_01_411,other,other,15
object100_pt_mobilenet_v2_01_411,other,pc-stand,1
object100_pt_mobilenet_v2_01_411,other,porte-mine,1
object100_pt_mobilenet_v2_01_411,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_411,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_411,pc-stand,other,0
object100_pt_mobilenet_v2_01_411,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_411,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_411,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_411,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_411,porte-mine,other,0
object100_pt_mobilenet_v2_01_411,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_411,porte-mine,porte-mine,19
