model,wanted,prediction,count
object100_pt_mobilenet_v2_02_228,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_228,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_228,ecouteurs,other,0
object100_pt_mobilenet_v2_02_228,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_228,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_228,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_228,keycap-puller,keycap-puller,28
object100_pt_mobilenet_v2_02_228,keycap-puller,other,1
object100_pt_mobilenet_v2_02_228,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_228,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_228,other,ecouteurs,0
object100_pt_mobilenet_v2_02_228,other,keycap-puller,1
object100_pt_mobilenet_v2_02_228,other,other,18
object100_pt_mobilenet_v2_02_228,other,pc-stand,0
object100_pt_mobilenet_v2_02_228,other,porte-mine,0
object100_pt_mobilenet_v2_02_228,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_228,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_228,pc-stand,other,0
object100_pt_mobilenet_v2_02_228,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_228,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_228,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_228,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_228,porte-mine,other,1
object100_pt_mobilenet_v2_02_228,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_228,porte-mine,porte-mine,18
