model,wanted,prediction,count
object100_pt_mobilenet_v2_01_259,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_259,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_259,ecouteurs,other,0
object100_pt_mobilenet_v2_01_259,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_259,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_259,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_259,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_259,keycap-puller,other,2
object100_pt_mobilenet_v2_01_259,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_259,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_259,other,ecouteurs,1
object100_pt_mobilenet_v2_01_259,other,keycap-puller,2
object100_pt_mobilenet_v2_01_259,other,other,15
object100_pt_mobilenet_v2_01_259,other,pc-stand,1
object100_pt_mobilenet_v2_01_259,other,porte-mine,0
object100_pt_mobilenet_v2_01_259,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_259,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_259,pc-stand,other,0
object100_pt_mobilenet_v2_01_259,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_259,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_259,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_259,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_259,porte-mine,other,0
object100_pt_mobilenet_v2_01_259,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_259,porte-mine,porte-mine,19
