model,wanted,prediction,count
object100_pt_mobilenet_v2_01_144,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_144,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_144,ecouteurs,other,0
object100_pt_mobilenet_v2_01_144,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_144,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_144,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_144,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_144,keycap-puller,other,1
object100_pt_mobilenet_v2_01_144,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_144,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_144,other,ecouteurs,0
object100_pt_mobilenet_v2_01_144,other,keycap-puller,1
object100_pt_mobilenet_v2_01_144,other,other,18
object100_pt_mobilenet_v2_01_144,other,pc-stand,0
object100_pt_mobilenet_v2_01_144,other,porte-mine,0
object100_pt_mobilenet_v2_01_144,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_144,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_144,pc-stand,other,0
object100_pt_mobilenet_v2_01_144,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_144,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_144,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_144,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_144,porte-mine,other,0
object100_pt_mobilenet_v2_01_144,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_144,porte-mine,porte-mine,19
